song_id,song_length,genre_ids,artist_name,composer,lyricist,language
gnQ7zjk+tgwHhCz619i/ffT15BH2IwnB5c2eh04DF+I=,238132,465,劉若英 (Rene Liu),NAKAJIMA| MIYUKI,NAKAJIMA| MIYUKI 改編詞：姚謙,3
6zzVCcCnD/kW1t1qz3mV8p8VjhaLwSWz+833GprBkzE=,237024,2157,謝宜君,黃俊銘,許明傑,10
U/Jj5cHvEIUWkInr/yWHKmraMIdleAMzAgHbtGK/8Vs=,209536,465,Swifty,Swifty,,52
Dao/omceouNx5c7CENpsLwUMXmkjQzcG0GJhmXS+OH0=,244192,921|465,韋禮安 (William Wei),韋禮安,韋禮安,3
0bv7l2noe/wZPqN6ZRvh43//Yy/3xOlDpn9Q6gF65BA=,267447,465,陳小春 (Jordan Chan),,,3
ou1wRtH/HtUshJxLUuNcJwRvN5X6nYuWAfZ6rdhGB8I=,166661,458,周杰倫 (Jay Chou),周杰倫,方文山,3
gAYwEsWjAlbCmB6wJcAg76KyunKUHih5DQULVgpgXxw=,247756,947,For the Little One,,,-1
OYFoWQ3S0bMwQ/39tCZlopgwGVTy6CQXUncCVdS6v0A=,271447,437,T.M.Revolution,Daisuke Asakura,Akio Inoue,17
HuHvX0CnqQc1LsasXcqzwsXpdf2cgK1kEgW+MefRYn8=,264045,465,莊心妍,廖靈光,張海風,3
AU/uvbVkykq2PNKiDyGjVySbN2MunvBMpFnhU5NdoKs=,321689,1609,Maxi Kingdom,,,52
Kx8bpMSBiESMPIuS6ke7qV8XnXv8KLfeKi8I2EjYEvk=,259413,465,Lady Gaga,Lady Gaga| R. Kelly| Martin Bresso| William Grigahcine| Paul Blair,,52
mOPAuQeWUAvgjUUy025mv0X8kOyvc1bCwDgnPw7g5LU=,333206,465,Supper Moment,Supper Moment,Supper Moment,24
bZK1D1iop8jwkH57ZMUB9K0yp7DI6RTFOy0iq7ARzR4=,220264,465,2010 The Hottest,,,52
zd1dxRx7hD/t1/1mrj2uXbjant8oO6C2CHBg84vc9IQ=,245890,1259,San E,,,31
YP8bwEbBvwEKT9kqBIUO5Oa1YHrgu+6dqgLvu0y/Ha4=,267818,465,元衛覺醒 (Awaking),,,3
N0PvXLlqlt6Zq8jbiwiPGPNdDDXCYWRprBCZ5HgOzMI=,199691,829,黃小楨 (Ze' Hwang),,,3
2MCusEx2aLuvPDJTvZ/hps1lz3Cr9u2hSqVQ4fw2uWk=,215040,465,FTISLAND,,,31
4ts6BBeMAvYAJrzfftHd+rNxZdiC8w8bL8mrVCKMdQE=,234893,465,黃雅莉 (Yali Huang),,,3
Gbjs2doLTpLFlEVSOCofr8U7N0KR5AHlqD+aoo0OCk4=,193306,465,黃征 (Shawn Huang),,,3
BgVPQUVQtyzBJTg0KI19rizQPNmWpf/3nSxntqhDIE8=,182021,444,APRIL,,,31
F0Fq9QssrXKsLH/eHhNNhvSsNlqqFy4EsyxF0WlAYCk=,241684,465,卓文萱 (Genie Zhuo),鄭楠,卓文萱,3
M2vdZY+DKYqEsTcX87wKbd2IEII8M40A5zucQ7HWlbk=,180511,465,Three Days Grace,,,52
rNboi1DibgnuKhtctYKR6W/uuDwtFa9xAd/nBc15qdo=,345547,,蔣薇,,,52
jbduxMcI5BugyWDYb0eNp3wwiGOrQKZd9bEdKq86fbA=,227160,1259,Waka Flocka Flame,,,52
2YihPp5l88NPPDVQsU6LuHPHAJoGvMTjMxYIrEKt1bw=,230896,1259,A$AP Mob,Yung Gleesh| Rakim Mayers| Malcolm Lawson-Stribling| Tyler Gregory Okonma| Jordan Carter| Antonio Marangolo| Massimo Morante| Fabio Pignatelli| Claudio Simonetti,Yung Gleesh| Rakim Mayers| Malcolm Lawson-Stribling| Tyler Gregory Okonma| Jordan Carter| Antonio Marangolo| Massimo Morante| Fabio Pignatelli| Claudio Simonetti,52
Ej699zTIblwwBzzUc0710H5fH7u32r9r/bHmG3MQneA=,201688,465,蔡小虎,阿丹,阿丹,10
pOZ8HRMIymYCULCAwIf1p7NMTxFQ2ipBq7EjhhXBD8E=,123507,2022,怕胖團 (PA PUN BAND),閃亮/閃亮,閃亮/閃亮,3
fpVbQMx/YyfBZEI2l3oiErZS3pH2VD5DbypdCVSeL1Y=,290377,465,蘇芮 (Julie Su),,,3
i5L30JgOrOA8yBQyiriTItpVpi7WUN11vunPgjfwN+s=,244062,1609,MAJOR LAZER,A. Palmer| A. Rechtshaid| D. Taylor| S. White| T. Pentz| Y. Shahmir,,-1
/So8L2MFEZbOa2Op9Q3LKI40LpeWaX0KTe7N+0G+P1U=,230806,1609,Gareth Emery,G. Emery|R. Emery|G. Hara-Salzberg,,52
BGVSGCVuOtwcaWieXjU6OVqBL1OteDPgr3dIe/hjom0=,223529,465,浩角翔起,梁正,林白,3
v1lgFCHCRXuZhJ+1JRi5Sm6xnkvCzc7k/PmMu8od7U0=,194351,444,OH MY GIRL,,,31
2Rco1BsPQH3sph8vWg3pO5dun9OkHQ5fLgvKoqOPNFY=,146296,465,Andy Williams,,,52
Y/vN4s1szYhn6RLwuqkD4sJtMkun9iEHyPd8RBQMDYs=,230976,465,Hello Nico,詹宇庭,詹宇庭,3
IFyFws3RGIL6nC5hHwUEOuOAyronl49eK6RZ26vbde4=,215875,444,GFRIEND,,,31
4BH2pvJt1PMz+5NN53zVYS4LWrZ0pD1XUZ0541NtRcM=,196501,430,George Ezra,George Ezra|Joel Pott,George Ezra|Joel Pott,52
k1Gs4YNO7oq+Pnx11PzuI8HdmikR7Td3Wn8Ga8Lqw8o=,240559,2022,OneRepublic,Ryan Tedder,,52
J/qnOUsfowuvsAL5vM7TaA1PSMrtgfwKwOoJggK00Vs=,226998,465,Jason Chen,Zhang Yu,Shiyi Lang,52
IcMDTCB5b0Ah3Bvc91T8TPubRvaPlRXylCjyHhm+ZR4=,241209,786,Yiruma,,,-1
aSUrGuxc8Xskc1mUW156cK/UwMF9FrGcGo13LqiLEmo=,187802,1011,Brett Young,Brett Young| Kelly Archer| Justin Ebach,,52
U1m1q8AgmPQsPfBKs6uMdQI7F1U4HZH15UJmt0n9CQM=,266240,1969,Suchmos,HSU| YONCE,YONCE,17
XZl156ytiQp0AzVh39P2mEo8GNTVauTACBtIAX8zm9o=,371840,465,BRIGHT,K,重村渚-井上みづき-中谷萌美-小林菜々香-K,17
W21TKV7DaF9OTX7KRmoQRrh53QGfnJqpM/0Ywy6RUxs=,237071,458,F4,Davor Vulama| Craig Smart| Vic Krishna,Davor Vulama| Craig Smart| Vic Krishna,3
cU3OkcjfpyDv3WyrQRyj+5cEdrPu6DOIri5w7IeZueI=,108391,921,Frozen,Kristen Anderson-Lopez| Robert Lopez,,52
pXa+It1U9na8I16Vrso+cT9c0VWXxIv0c/LKy3czlM4=,226089,465,Roxette,,,52
oW7R9iVLFLaAtcfJo+w4NoC0wOeTN5cSQoRooGOCcww=,232663,2022,Joe Satriani,Joe Satriani,,52
k/iCqRhcI01+aaPKUzkX7XxFrKYa2QENtkEe4HKi3C8=,234997,465,辛曉琪 (Winnie Hsin),,,3
XaKlh6L0w4c1aHDUKRx8cN6UYp/I43LGoyYvFVSOXl8=,223608,1609,Parov Stelar,,,52
XLqb88Ge5WPHfboIp9RqPblXWkfIDtNgUzLahppcSEQ=,100858,921,Hans Zimmer,Hans Zimmer,,52
+uShh0PKmYjntfYeJlHBRABrd+J+lAUgo0/fi+ThooI=,251428,1609,Flo Rida,,,52
zkwWY2/Ge3xRKQqV20TdZXSSRbdA6+oEu5mIO4zYBBM=,267552,458,容祖兒 (Joey Yung),深白色,深白色,3
WRWbwMPl4DbGn7g9mzCjfFTsv1O5JqzZm03jHb+HbPg=,285606,465,Glee: The Music,,,52
lmaKZhcrg6Id++yVQmv/UiJG9JbvtlanGRRibEWUJII=,181342,465,AOA,,,31
vBUd4NKdegPdgBcAzxu9EK3dkJUDOteP0ETltARR64A=,249986,465,Dido,,,52
cTXvN3QK49FalimhFijCNzBBhu+HtHijBThsbxZWR0U=,731533,388|873,Vivian Tsai,蔡佩真,,-1
upHFxuk4737UWh7ShdC9IYGj4ru0ENqnH7nBPnFEE44=,118329,947,Sleep Baby Sleep,,,-1
GrRZraF2MwJokR90n/tp8+26foNRhQJ5OiBs3CFiPx0=,285233,,Radical Face,Ben P. Cooper,Ben P. Cooper,52
DqcVJQQs/aWba5C9DqZd83aBJlFNVqNtEthhBKINlJ8=,253515,786,大自然音樂,,,-1
6acelWSF9ZeVfI/DrOyVyEKQ/77KB1PI4t/HZaIbJcw=,259448,465,陳思安,徐嘉良,李岩修,10
DVeu+JxoH5WLTciDCMyNlkrmAXmgSHLXvdIoYXFOWOk=,268561,465,樊凡,樊凡,易善佑,3
Of9bi04MDX8gjJ9bmCZbEZgHLsuoGCS6+8/oAgyRrLY=,139969,94,Johnny Hallyday,Channel| Cobb| M. Tézé,,52
xOogmRkucIUzU5P4JeuziHE6JbxvBVezcEYQnJG7IaA=,140341,786|726,寶寶的音樂花園,馬丁.夏布洛,,-1
xnFnAY7Hjnp4G23ni5QXjPf3Hnh2Q77YvDEEp4DCT3Q=,188760,465,Christopher,Christopher| Julia Fabrin| Frederik Tao & Fridolin,Christopher| Julia Fabrin| Frederik Tao & Fridolin,52
Sl9ebz1XZkSfOahdzLRRhA/5mw1NrUbyCHpcTEse0QU=,258168,465,戴佩妮 (Penny Tai),,,3
RdvAesYY+LAbEI2oJThT4PTikKErXVTzEvXNpYoCmUs=,281913,1955,Dark Horse,Dan Cleveland| Sean Cassidy,,52
a+8blOo2zBl+Yp+34ZtorDQHbv69HRLbPAlZmpM5ick=,243252,465,芝麻+龍眼,,,3
7qxhF9gtQhTa9sl/NqRDD/yBFVaJSjj4c/R/XJvYzUU=,256488,465,Ayumi Hamasaki (浜崎あゆみ),Kunio Tago,ayumi hamasaki,17
84dt4bpjUjAuc9GOKLWJ+4lwk2zBCTSSfwRsNk/eV6o=,211348,465,Celine Dion,,,52
4N8PgvEaKSP3T32wqQ0XZf86RA4rDuP4WlPaw0+uPUE=,313573,437,Ai Otsuka (大塚愛),愛,愛,17
Iioigl1kn6z2LKSqDBGtubmueO/tLXQ7Ly2Ces2iBQ4=,252551,465,甲子慧,,,10
ODp//du6Kw5sY/VK7HsWS/o/JTDyqd1oNrmfVuZxLyI=,265920,465,陳嘉唯 (Renee Chen),Renée陳嘉唯/Skot Suyama陶山,Renée陳嘉唯,3
VHf+a4sM3KgE1jxTPYFMfO/I8I9emEjnQTIXApgwJhs=,275121,458,李英宏 aka DJ Didilong,李英宏,李英宏,3
K+QiA4ENQfCiAcixGj+A+cYQjVFv9DYGzDG//A1scfs=,218035,465,西村由紀江,Nishimura Yukie,Nishimura Yukie,-1
YI9kNPHvMmvhPn7w8w+pZqrT3raZLkh4yYtB7QW3Gpk=,222981,2022,French For Rabbits,,,-1
BQ8TRjEby6QTY93e3H3ID7PM1JpSdSaHNZDAJSSkqWg=,276410,1259,Soprano,Blacko| Skalp,,52
FxqmfAfxSwP1VjU+BaPqi1HknOX0nU6OcHV5dUrvHZE=,238468,465,關楚耀 (Kelvin Kwan),Yu Cheng Ye,,24
2pcUZMVv4Ve9KZXluFwR+A7fkJQqMIaWye5meil4VLE=,230830,465,Backstreet Boys,,,52
6y1vBYPnQ5+iB7hnQtLOhZRHGhLs6H48P9iaXrlmY9c=,188081,465,陳淑樺 (Sarah Chen),,,3
4PtyXR4LDYPzbanjfw8PcA9COvVDAW8sKzTLLqJNmUE=,214308,458,趙泳鑫 (Steelo),趙泳鑫,趙泳鑫,3
FbmXVTyKIfNzSUXqauCEExz2N9vWBBJI9OmXfsnG2xQ=,336096,465,張雨生 (Tom Chang),,,3
jPGjHFsBGl39Bn0MYnds28rfOxopIpkG3n7vyP4gbwo=,286812,1609,Porter Robinson,Porter Robinson|R. Matyas|M. Sarbit,,-1
7b0BuqstMlW2fGmtzjAoif17ZGCU/yyIJSEwjSIwKR0=,262164,465,張學友 (Jacky Cheung),Yi Bang Lan,,24
iRETTTrp8mZe/AZYzQOfBeXHmHlaQuWYznpAm0zvwUg=,324754,465,蘇慧倫 (Tarcy Su),,,3
Xpq0mPzfHgy7bHdjM72ncRofGofTjHA7GbF9flLKjCc=,209815,798,木匠兄妹最愛情歌,,,52
55o7yn9TskEArhtAx5OohB4X9ObE36sV9cEbT3RV4N8=,257927,465,楊宗緯 (Aska Yang),PAN,,3
sKK6wQNd4wCMyZF2bnJyKJrADhBVzixPzeevwNpWDc0=,211719,465,Brown Eyed Girls,,,31
qG6yT4PvtyI3PSH+IBoAPXExYCcAarcgyJhTGCRaF94=,264463,465,錦繡二重唱 (Walkie Talkie),,,3
alT/rzZbdTVDgYzir12+YvE1sVUxmaT4nuB9gEP8hT4=,363937,726,快樂寶寶古典樂,,,-1
jCxOAiDqv3RocwPh/4jhMj7hzmYNC0v1FkbAlUuPzLg=,228345,465,蔡琴 (Tsai Chin),,,3
C2F6n4oDYkU1bUPPgnOdiqQGqnH+dOD/TtCnYHdNOBc=,105221,921|465,惡男宅急電電視原聲帶,,,3
SpsBfQUn4KqhGm16kRexVdkclo0o7t5oRuvSNoNLWDU=,198948,465,5 Seconds Of Summer,Michael Clifford|Ashton Irwin|John Feldmann|Alex Gaskarth,,52
uEl0qdm9OsNg8dkJmHT1EIidNr9EyAD+1q0MwTYS/qY=,220577,458,英皇團員,Panot Khunprasert / Prakarn Raiva,崔恕,3
tbopg4I8wTVgCPrRpNeYF8c5GBRBgBzUwogffddQtK4=,193097,465,郭采潔 (Amber Kuo),,,3
K39JgFeIIflM+BRLW4wFuKifsnG+G4tBmHTkKwFMcKo=,293825,465,SUPER JUNIOR,,,31
QVhahs3nAixih80dlAnZZ0pu69RFhu6r9PLWPnUv1ms=,234004,444|1609,Neon Bunny,YoojinLim,YoojinLim,31
AzCTufYS1k7MMIKCxeiaxDbhVJx0hbkaNm81VPpQt/s=,194977,465,李玉璽 (Dino Lee),李玉璽,李玉璽,3
qjJrXBKSP6z58GSAFV+5UIt6XCX1Y1uj9B50n57CsOY=,213446,437,MAMORU MIYANO (宮野真守),COMMAND FREAKS| CASPER,Amon Hayashi| COMMAND FREAKS| CASPER,17
12wLBy6X1+dpxkpxfchop95T+XVBRoORUP8AuiWuf7I=,236983,465,マヒナスターズ/渕上雅代,,,17
kvecLE1JD7/cJltMrg/PnTm4kke8wTU4lKjx0bvuEEo=,231549,465,鄧麗君 (Teresa Teng),Kung Shun Lam,,3
/KtWTMJPBUrnXgIVA9qMNsQJbDlQ4+zfzr1B64l14c8=,223294,437,Customi-Z,AnDisM/ Yoshiyuki Kinoshita,AnDisM/ Yoshiyuki Kinoshita,17
FTEviT+yMjFboGynm9az975ovGLjJrVkoEz2EUGUVKc=,223979,465,Take That,,,52
VUwd55HkjA2O2K4n6PblacKdrZ13pPImAmKPPXI/tGM=,254072,,高勝美 (Malas Kao),,,10
eSJct2x+PUVZvh6s5cLIIjyV7zx0m53iRY/UTPQv02g=,245864,465,AKB48,Airuton Sena,Akimoto Yasushi,17
2zHTqKxz/IWiF5t1ZeBf0sysuzg1UfUnzQHxUPh8HlI=,232896,,王若琳 (Joanna Wang),,,52
8oYZUnFVDkkAkEI3FKXPHjQKQbzHBJcW5bvYIVfOXyM=,265900,465,江美琪 (Maggie chiang),Phil Chang| Shih Yi Lang,,3
GWBhF7G5XQ7v90y1qYFaVq+McLq3ENVrF49zntjbLIc=,205775,786|947,李欣芸 (CinCin Lee),李欣芸,,-1
n/TaA4oQBWbd7D01A72GT3ShVygxEbluCh2BD/8PWrA=,230504,359,ZZ Ward,"JP Keller| Zsuzsanna Ward| Rich Parry| Dan Auerbach| Frederick Tipton| Evan ""Kidd"" Bogart| Brendan Joyce| Evan Ingersoll| Charles Worth| Bernard James Freeman",,52
RYQAX0VVoG4sId4XmGdpXz46Wy6C8LYKhF2MJHTs+WE=,122566,921,Various Artists,Heo Sang Eun,,31
0VKGuuGI17PWTdZ0MBKAkJT92byvuBCruF17xL7THww=,236564,465,Philipp Poisel,Philipp Poisel| Frank Pilsl| Andreas Mette,,52
nrDaPJlZI+i07BndWRaPvmqjgwalfJHcNVyuZ7US6u8=,258763,465,Twins,,,24
p2+EMCnHTgbZDvlJ1XKnbihYcDxEPwrqEmL0s3bf6gM=,260160,458,李代沫,文穎秋,瀟彬 文穎秋,3
sMWULjr53CUsDZe+BGBWHmj9Ec80WkVVypjdQxOblEY=,166974,958,Classics joy Life,,,-1
w978KG3Z2rNoKPR6GDRFI0OecsdpsRvZ0JSI8jlRCiE=,240837,465,Elton Skyman,John Mcdaid| Edward Christopher Sheeran,,52
5XsAdlVHiUBsCqbUj0fLP1ykFa+qimIq5LKq2OfRbJM=,312238,465,王菲 (Faye Wong),,,3
Ee7keZg3xiUfVPc6U63O5oFPc2qoDXc5kLRPSUkEbqA=,229146,465|430,Sam Tsui,Ester Dean| Mikkel S. Eriksen| Tor E. Hermansen,,52
a5sD1/CLOO1FwWSIQp5DIHOXvnT4WvdDX/1plVtRnpY=,160392,465,蔡依林 (Jolin Tsai),Jonas Saeed| Pia Sjöberg,Yan Yun Nong,3
08gVQR6JiIzCA7aXZM+JCopk81NI5Yn0+1v2g+787GM=,263000,465,林淑容&羅時豐,劉明瑞,謝玉娟,3
+wfvn/Z9eNYy0eYo8iUfTzNe25XL/ifXzd5Z7bC68ww=,295938,465,林俊傑 (JJ Lin),林俊傑,林秋離,3
dLyPdyY5j/LIfSkvZnTq1beQJd5xKoKHUlOFu+b1mzE=,257671,465,PiA吳蓓雅,吳蓓雅,吳蓓雅,3
3A6+iE7Pu379P59QwXVlMVajjO4Xq2AKILh/lcqBaAw=,201038,465,羅志祥 (Show Lo),,,3
hFMAWXksnIM/Rc8C0WMdZ2Aa1mtzErD4Rreo6mt/RRI=,401240,1152,Yanni,Yanni,Tommy Sterling| Stuart Russell,-1
qET1d64Au26Q9V77S9svL+OJav9XyyvtCbWjIheMyzs=,260179,465,羊毛與千葉花,,,17
KQpI9Ge37jM1k0F1onVeLstw2CYwSkAW0t7/yDyOR8U=,456179,1609,Tiësto,,,52
c6lufKBLdn8oTtm/SA7BcQRbzPfU4GL9dd0WZ+a7Scs=,207957,359,Blossoms,Tom Ogden| Joe Donovan| Josh Dewhurst| Charlie Salt| Myles Kellock,,52
Xrz0O//bq66t2BEovDA4nwxF7NTSQ1LgfC8e5w/+UlM=,283898,437,大森靖子,大森靖子,大森靖子,17
Mk0//0fw6AcQuWsQBKmLh0Ss8NRRitR6pL1R9tdDJk0=,144497,786|947,Winter Love Songs,,,-1
1pUW/ieTNI388Ldrfm1Tk1InGiK95iYGL48ayVTFZRw=,261746,444,2LSON,,,31
Hx/vDts4YBKs6BzOYG3IXBr8LncBQRDtkCftPykf2LM=,284955,465,David Archuleta,Joey Benin,,52
6KWRfs0FxSSQMKJ9Br4iLw5BncpZwy/duGJy7u1Wc78=,222040,465,袁詠琳 (Cindy Yen),袁詠琳,張藍云,3
8iN4HWK6yev/40Hyo2srgMj4/73YNHZgozPp+xqe+dg=,223817,481,謝欣芷,謝欣芷,李宗翰、蔣國弘、謝欣芷,-1
uhIAoTL0p0oSG1leUAnqX043sIlslx4NNCgak11M/+Y=,183168,,elephant DEE,徐熙娣,徐熙娣,52
yrE8aEbF9Gyiq3t7MRxWK70JFa0IgczzdQXbi7l1axo=,266565,1572|275,Ill Starred Captain,,,52
oOhMHZivkQ0cSa5z82/LJhlcrQ6zKmVfUjUQp95oA+w=,175078,465,龍飄飄,佚名,,3
7p8OmrMLW3KM45q6CsymzcnGf8Q0+6AX2AXCpntQ180=,380656,465,陳昇 (Bobby Chen),,,3
LALbS5G5q5l1kNljdjRt0x6SOsiNufOSa8dgG417Li4=,247640,2157,江蕙 (Jody Jiang),陳子鴻,陳東賢,10
5zOtyp+wxMSATVaJ2KIb6Oe/PwVf0idOqKUvfVf9958=,183771,359,BIRDY,,,52
xmY6zgMO9aCU8sNSMsXKm4BXnYS+bRb8XiiSoS9hehk=,292942,409,Emmanuel Moire,Emmanuel Moire,,52
+7lDydxTue8a1N6QAPau0w2izu8qqPOdJq561QfKKH0=,212897,430,Rae Morris,,,52
BSq6sSO2PRf8cP/1qeXOla0j1E4dmHX/tJ2bB91MDn0=,127431,893,Various Artists,Charles Axton| Leroy Hodges| Mabon Hodges| Johnny Keyes| Archie Mitchell,,52
8LePfCJwhM+AxT92EwbbqpLYPMj1HprdO2Ddt971o/I=,240093,726,ピアノ 胎教 音楽 Masters,Neuromancer,,-1
wbWtwZhbPwB50GlxRApPDwWMhyea5UjV+kt+Rq6EVRM=,277838,465,蟑螂合唱團 (IPIS),,,3
gyp1QYkXmyB9NWac9zIcbTcX5o1VvnC/TYh5MtJF9Ko=,164490,465,Westlife,,,52
DPouv5FaaIO/TuLFhkU3WrGECcyfX78Pg75xZGynGAo=,156316,465,Passenger,Michael David Rosenberg,Michael David Rosenberg,52
YMEE2OfqF65pcjBe6Insoa5epGYuJHzrA/cT4mhE8pM=,233221,458,張懸 (Deserts Xuan),,,3
mrZ4QzvSUtB/39HQr39VPF2XN7HS5DfkIbG+IMlL9vE=,223747,465,泳兒 (Vincy Chan),,,24
7hnG5x7U9GCHg4l0AxOEAzq40AYefEwGyrDKlRDHTTU=,270419,465,潘越雲 (Michelle Pan),黃韻玲/沈光遠,黃韻玲,3
gYCDGN3zXzppGmvh63IjxBmzDGCJfrGEALI5d+HOURY=,310125,465,証聲音樂圖書館 ECHO MUSIC,Anmuth Thierry|Simon Benoit|Arnoux Vivianne|Michaud Francois,,52
oRcDpiOsMMKYvc4tKepgQdsI/Dxn+w1jP5wDyRgn1Zw=,273810,465,Ultimate Pop Hits!,,,52
dDmWKcBSv0heo1mbGMid54MDy5pX+uMuGqhnRJJtDOo=,367386,1609,ATB,,,52
QspbzYqHxY7w4LYHESO2N7o3dFkVtzbYc/vsPcVUCbY=,289738,2022,Ozzy Osbourne,,,52
BhmNfu40hI9HMSGxqJ2Z/wKWn/LcvGTsKDJF8T3vaZw=,203259,921,ジブリサウンドトラック,野見祐二 (Yuji Nomi),,17
i0EHiSRP0vrzYvDrEiJwMFsDTQYhzdbCpG0e8BzFLH8=,147446,947,貴族精選,Tranditional,Tranditional,-1
RYMnB81ps8CBTASNbt5wB2U2G8buiLudCsP46uCcMWE=,256731,444,Ailee,,,31
lZqm/5skEZSEH8JF9YIQujTSp7ua+JnHW7Z7NwUM6yw=,253179,359,Daughter,Elena Tonra| Igor Haefeli,,52
GJIFI/4mmfH1iv2n3yEKAjj+rpQ5tJuoulc8cTSwZ70=,306155,444,hyukoh,,,31
+CGJGVeV+KdUQSO6qKGudwokRPFsImyegcmRzASX3xQ=,169064,1616,Tainted Youth,Linda Womack| Cecil Womack,Linda Womack| Cecil Womack,52
nAnutq4A0ZCY8+3tssq8DeecZn7er0UYaa2VgfZv4Bo=,286850,1609,CHARLIE PUTH,,,52
+DMD6MiCTbYlS5n8fQZ5kYcPLOpukFU1pAbcyzBr/wU=,230295,465,CHiCO with HoneyWorks,Gom;HoneyWorks;shito,,17
274JmZ8ZuqNascUJBz+PeUK1utCudkUxJISWg459kmw=,147307,726,Pacific Coast Baby Music Academy,,,-1
DX3slH9VV3ShW9zPoHg9XSsLf4PjigP2fye6lECL3ss=,196858,921,Various Artists,Richard Rodgers,,52
HzsUE/xuJ6xHlcXOyJ+fNBpMEIX5ATGb5+TUHvCOTRI=,246491,465,邰正宵 (Samuel Tai),邰正宵,鄭國江,3
9OJ/auwh4L2KdKihkFYMFbNjG6AxzC5cRwj5r1dCVfM=,209774,465,古巨基 (Leo Ku),張佳添,De Xun Liu,3
eQNbxgNUWSklgyP7bxVVrPHP66CXqlxYbaNTcavXn3s=,204242,712,Various Artists,Martin Stock,,52
z4xa44Pd970KoXVeTEFPKP+1Hb2Qzz5RLhZmFeBGKZ0=,240047,465,姜育恆 (Keung Hang),,,3
nFpE1rRvcjxew+n6TaUI9/Lw1pYFPc7sUEsoz75JK3E=,230608,444,MONSTA X,Joo Heon| Ye-Yo!,Joo Heon| I.M,31
W+4S5d9UWNb8U99PWRK5RZ5PcS6RawYyjjDCIItn2W0=,179815,465,Various Artists,,,52
2aNfjaP2ZdJEqJkYN9HZI/v8L27Lmi63QOJsruNS1R4=,266472,1572|275,Anya Marina,,,52
SXflpQRd14iJiEwQxZfpg5L2sNvPwCcjaoLVdH/lOus=,175821,1259,Frenna,Placido Diego Elson,,52
Gph/kH/03BrODqz86LZoidGfHTQKFIzfdqsbWeTP5vI=,269374,465,Do As Infinity,,,17
V0SX6c6+BAzbNkmP5Nirukhung9vorZfsbwrPPre7gk=,279475,465|958,Andrea Bocelli,David Foster,,52
l/mEcXMqd4S9QySEWbfYLylo7N5LjV0+zipYKtbIupY=,250729,465,Ibadi,,,31
e68tTKuk+BxSBzzXlYLjVvIbG7VjRbHwxRby5Xg0CpM=,292597,1609,Niia,,,-1
+I4WW1y5vZYhA2Dv1b+MU/sGsv1kL4mF/spoU75J3BY=,226812,409,Chico Buarque,,,52
3Grb2tfmzOy9AbRRNbufxLckPe+NbjsX8p0SV9k1naE=,245968,465,陳盈潔,,,10
jEpsGSfPovnnI/VXSmct+9io8vEJNz7VtKiMxwNGc1g=,222048,2157,白冰冰,羅又華,白晶嬅,10
L6aTae2ZL74FTBFNnsnxz+RcPiR5TcSe0iFPGMfx87o=,182601,958,Alfred Brendel,Franz Joseph Haydn,,-1
ZptYoZ4000njZjS34q40Vsgm6dmZpPsDONB9DOYWk4I=,211382,786,Mitsuyuki,Miyutsuki,,-1
Vgdoon61PRM7Vkfb9Hc8XLAqjNXcBjgICzQ/uJqrev8=,206843,1259,Cover Pop,,,52
C075TuQV+H4zEKnyLE0jGsmZ8siTWWPpArrx0317e2U=,225280,465,Kousuke Atari (中孝介),,,17
x9GzKc9Hs15ACVgTdBFIbRUi8w7ejh3m4H7PJp6zWZs=,200411,465,南征北戰,汀洋,趙辰龍,3
TlpblIwNa8iBiZPu39MpaMlcC9XZiJZ4CZLBxtnqCNo=,259413,437,Ms.OOJA,Miyuki Nakajima,,17
+pf7z08Db1yvgbOZNO82cnkzlwUMZvbmeJKYXamHGmw=,285361,2022,Halestorm,,,-1
EzeLToDZ6uW+ASQaaknzEUPCDKzMU4c8EPe/WK7fnt0=,223097,829,黃玠,,,3
qdeY803Idp0ZVEp37uob+X7wlRW6i6muZ9x4mEvQaM4=,265961,465,Westlife,,,52
0MyRzcSnOQXQFyUJCt2S2oDgmrGVov0edE9G3XXvceg=,264196,465,One Direction,,,52
We/Ivd+sWOQN6YJww4Zm5WcVmwBfE3ECKme53+hM4iQ=,242973,465,鄧麗君 (Teresa Teng),Kin Sheung Tam,,3
wXr2ORFMOd5PJ+sQo+wr3vaVBvdMTvghLq7bZKWDjY8=,195604,444,Verbal Jint,,,31
N6FEA7Vxnt94jZ9T4UlWp1IbMd9S2Yk5qPHiPbWK80g=,221100,940,Ocean Waves for Sleep,,,-1
Bgxe9+oBzEaJJzDRMN9rtdKeRJR+KyOkPXO51mC4U8I=,281565,465,SUPER JUNIOR-M,HAE-WOON PARK,中文詞：劉源、長友美知惠,3
dFKypHho2RvDB7lOH2jsGzzHVPi8+opowTfui6gpjXs=,213948,465,Emmylou Harris,,,52
H721KCNsgYY/+SNvK2+tjrYlvf4vM6KYHpxiV3WTqKk=,294614,465,Crispy脆樂團,,,3
Y7ccF1cVSL+AGLCGt+plqNEAvyoE9vlj9VTos+pfHoY=,134060,465,証聲音樂圖書館 ECHO MUSIC,James Knight|Patrick West,,52
L1RNK1t1lNMXSer4dOj8Ro1we1Tz3mHWgGmdRLrgHiM=,80155,921,Jóhann Jóhannsson,Jóhann Jóhannsson,,52
